Time [s],Channel 1
0.017352700,1
0.017353540,0
0.017353960,1
0.017354380,0
0.017355200,1
0.017355640,0
0.017356460,1
0.017356880,0
0.017357700,1
0.017358140,0
0.017358960,1
0.017359380,0
0.017360200,1
0.017361040,0
0.017361460,1
0.017361880,0
0.017362700,1
0.017363540,0
0.017363960,1
0.017364380,0
0.017365200,1
0.017365640,0
0.017366460,1
0.017366880,0
0.017367700,1
0.017368140,0
0.017368960,1
0.017369380,0
0.017370200,1
0.017370640,0
0.017371460,1
0.017371880,0
0.017372700,1
0.017373140,0
0.017373960,1
0.017374380,0
0.017375200,1
0.017375640,0
0.017376460,1
0.017376880,0
0.017377700,1
0.017378140,0
0.017378960,1
0.017379780,0
0.017380200,1
0.017381040,0
0.017381460,1
0.017382280,0
0.017382700,1
0.017383540,0
0.017383960,1
0.017384380,0
0.017385200,1
0.017385640,0
0.017386460,1
0.017386880,0
0.037261640,1
0.037262100,0
0.037262880,1
0.037263340,0
0.037264140,1
0.037264980,0
0.037265400,1
0.037265840,0
0.037266640,1
0.037267480,0
0.037267900,1
0.037268340,0
0.037269140,1
0.037269580,0
0.037270400,1
0.037270820,0
0.037271640,1
0.037272080,0
0.037272900,1
0.037273320,0
0.037274140,1
0.037274580,0
0.037275400,1
0.037275820,0
0.037276640,1
0.037277080,0
0.037277900,1
0.037278320,0
0.037279140,1
0.037279580,0
0.037280400,1
0.037280820,0
0.037281640,1
0.037282080,0
0.037282900,1
0.037283720,0
0.037284140,1
0.037284980,0
0.037285400,1
0.037286220,0
0.037286640,1
0.037287480,0
0.037287900,1
0.037288320,0
0.037289140,1
0.037289580,0
0.037290400,1
0.037290820,0
0.037291640,1
0.037292080,0
0.037292900,1
0.037293320,0
0.037294140,1
0.037294980,0
0.037295400,1
0.037295820,0
0.037296640,1
0.037297480,0
0.037297900,1
0.037298320,0
0.037299140,1
0.037299580,0
0.037300400,1
0.037300820,0
0.037301640,1
0.037302080,0
0.037302900,1
0.037303320,0
0.037304140,1
0.037304580,0
0.037305400,1
0.037305820,0
0.037306640,1
0.037307080,0
0.037307900,1
0.037308320,0
0.037309140,1
0.037309580,0
0.037310400,1
0.037310820,0
0.037311640,1
0.037312080,0
0.037312900,1
0.037313720,0
0.037314140,1
0.037314980,0
0.037315400,1
0.037316220,0
0.037316640,1
0.037317480,0
0.037317900,1
0.037318320,0
0.037319140,1
0.037319580,0
0.037320400,1
0.037320820,0
0.037321640,1
0.037322080,0
0.037322900,1
0.037323320,0
0.037324140,1
0.037324980,0
0.037325400,1
0.037325820,0
0.037326640,1
0.037327480,0
0.037327900,1
0.037328320,0
0.037329140,1
0.037329580,0
0.037330400,1
0.037330820,0
0.037331640,1
0.037332080,0
0.037332900,1
0.037333320,0
0.037334140,1
0.037334580,0
0.037335400,1
0.037335820,0
0.037336640,1
0.037337080,0
0.037337900,1
0.037338320,0
0.037339140,1
0.037339580,0
0.037340400,1
0.037340820,0
0.037341640,1
0.037342080,0
0.037342900,1
0.037343720,0
0.037344140,1
0.037344980,0
0.037345400,1
0.037346220,0
0.037346640,1
0.037347480,0
0.037347900,1
0.037348320,0
0.037349140,1
0.037349580,0
0.037350400,1
0.037350820,0
0.037351640,1
0.037352080,0
0.037352900,1
0.037353320,0
0.037354140,1
0.037354980,0
0.037355400,1
0.037355820,0
0.037356640,1
0.037357480,0
0.037357900,1
0.037358320,0
0.037359140,1
0.037359580,0
0.037360400,1
0.037360820,0
0.037361640,1
0.037362080,0
0.037362900,1
0.037363320,0
0.037364140,1
0.037364580,0
0.037365400,1
0.037365820,0
0.037366640,1
0.037367080,0
0.037367900,1
0.037368320,0
0.037369140,1
0.037369580,0
0.037370400,1
0.037370820,0
0.037371640,1
0.037372080,0
0.037372900,1
0.037373720,0
0.037374140,1
0.037374980,0
0.037375400,1
0.037376220,0
0.037376640,1
0.037377480,0
0.037377900,1
0.037378320,0
0.037379140,1
0.037379580,0
0.037380400,1
0.037380820,0
0.057267560,1
0.057268020,0
0.057268820,1
0.057269260,0
0.057270060,1
0.057270900,0
0.057271320,1
0.057271760,0
0.057272560,1
0.057273400,0
0.057273820,1
0.057274260,0
0.057275060,1
0.057275500,0
0.057276320,1
0.057276740,0
0.057277560,1
0.057278000,0
0.057278820,1
0.057279240,0
0.057280060,1
0.057280500,0
0.057281320,1
0.057281740,0
0.057282560,1
0.057283000,0
0.057283820,1
0.057284240,0
0.057285060,1
0.057285500,0
0.057286320,1
0.057286740,0
0.057287560,1
0.057288000,0
0.057288820,1
0.057289640,0
0.057290060,1
0.057290900,0
0.057291320,1
0.057292140,0
0.057292560,1
0.057293400,0
0.057293820,1
0.057294240,0
0.057295060,1
0.057295500,0
0.057296320,1
0.057296740,0
0.057297560,1
0.057298000,0
0.057298820,1
0.057299240,0
0.057300060,1
0.057300900,0
0.057301320,1
0.057301740,0
0.057302560,1
0.057303400,0
0.057303820,1
0.057304240,0
0.057305060,1
0.057305500,0
0.057306320,1
0.057306740,0
0.057307560,1
0.057308000,0
0.057308820,1
0.057309240,0
0.057310060,1
0.057310500,0
0.057311320,1
0.057311740,0
0.057312560,1
0.057313000,0
0.057313820,1
0.057314240,0
0.057315060,1
0.057315500,0
0.057316320,1
0.057316740,0
0.057317560,1
0.057318000,0
0.057318820,1
0.057319640,0
0.057320060,1
0.057320900,0
0.057321320,1
0.057322140,0
0.057322560,1
0.057323400,0
0.057323820,1
0.057324240,0
0.057325060,1
0.057325500,0
0.057326320,1
0.057326740,0
0.057327560,1
0.057328000,0
0.057328820,1
0.057329240,0
0.057330060,1
0.057330900,0
0.057331320,1
0.057331740,0
0.057332560,1
0.057333400,0
0.057333820,1
0.057334240,0
0.057335060,1
0.057335500,0
0.057336320,1
0.057336740,0
0.057337560,1
0.057338000,0
0.057338820,1
0.057339240,0
0.057340060,1
0.057340500,0
0.057341320,1
0.057341740,0
0.057342560,1
0.057343000,0
0.057343820,1
0.057344240,0
0.057345060,1
0.057345500,0
0.057346320,1
0.057346740,0
0.057347560,1
0.057348000,0
0.057348820,1
0.057349640,0
0.057350060,1
0.057350900,0
0.057351320,1
0.057352140,0
0.057352560,1
0.057353400,0
0.057353820,1
0.057354240,0
0.057355060,1
0.057355500,0
0.057356320,1
0.057356740,0
0.057357560,1
0.057358000,0
0.057358820,1
0.057359240,0
0.057360060,1
0.057360900,0
0.057361320,1
0.057361740,0
0.057362560,1
0.057363400,0
0.057363820,1
0.057364240,0
0.057365060,1
0.057365500,0
0.057366320,1
0.057366740,0
0.057367560,1
0.057368000,0
0.057368820,1
0.057369240,0
0.057370060,1
0.057370500,0
0.057371320,1
0.057371740,0
0.057372560,1
0.057373000,0
0.057373820,1
0.057374240,0
0.057375060,1
0.057375500,0
0.057376320,1
0.057376740,0
0.057377560,1
0.057378000,0
0.057378820,1
0.057379640,0
0.057380060,1
0.057380900,0
0.057381320,1
0.057382140,0
0.057382560,1
0.057383400,0
0.057383820,1
0.057384240,0
0.057385060,1
0.057385500,0
0.057386320,1
0.057386740,0
0.077261500,1
0.077261960,0
0.077262760,1
0.077263200,0
0.077264000,1
0.077264860,0
0.077265260,1
0.077265700,0
0.077266500,1
0.077267340,0
0.077267760,1
0.077268200,0
0.077269000,1
0.077269440,0
0.077270260,1
0.077270700,0
0.077271520,1
0.077271940,0
0.077272760,1
0.077273200,0
0.077274000,1
0.077274440,0
0.077275260,1
0.077275680,0
0.077276520,1
0.077276940,0
0.077277760,1
0.077278200,0
0.077279020,1
0.077279440,0
0.077280260,1
0.077280700,0
0.077281520,1
0.077281940,0
0.077282760,1
0.077283600,0
0.077284020,1
0.077284840,0
0.077285260,1
0.077286100,0
0.077286520,1
0.077287340,0
0.077287760,1
0.077288180,0
0.077289020,1
0.077289440,0
0.077290260,1
0.077290700,0
0.077291520,1
0.077291940,0
0.077292760,1
0.077293200,0
0.077294020,1
0.077294840,0
0.077295260,1
0.077295700,0
0.077296520,1
0.077297340,0
0.077297760,1
0.077298180,0
0.077299020,1
0.077299440,0
0.077300260,1
0.077300700,0
0.077301520,1
0.077301940,0
0.077302760,1
0.077303200,0
0.077304020,1
0.077304440,0
0.077305260,1
0.077305700,0
0.077306520,1
0.077306940,0
0.077307760,1
0.077308200,0
0.077309020,1
0.077309440,0
0.077310260,1
0.077310700,0
0.077311520,1
0.077311940,0
0.077312760,1
0.077313600,0
0.077314020,1
0.077314840,0
0.077315260,1
0.077316080,0
0.077316520,1
0.077317340,0
0.077317760,1
0.077318180,0
0.077319020,1
0.077319440,0
0.077320260,1
0.077320700,0
0.077321520,1
