Time [s],Channel 1
0.799659480,0
0.799660360,1
0.799660760,0
0.799661600,1
0.799662000,0
0.799662840,1
0.799663240,0
0.799664080,1
0.799664480,0
0.799665360,1
0.799665760,0
0.799666600,1
0.799667000,0
0.799667840,1
0.799668640,0
0.799669080,1
0.799669880,0
0.799670360,1
0.799671160,0
0.799671600,1
0.799672400,0
0.799672840,1
0.799673240,0
0.799674080,1
0.799674480,0
0.799675360,1
0.799675760,0
0.799676600,1
0.799677000,0
0.799677840,1
0.799678240,0
0.799679080,1
0.799679880,0
0.799680360,1
0.799680760,0
0.799681600,1
0.799682400,0
0.799682840,1
0.799683240,0
0.799684080,1
0.799684480,0
0.799685360,1
0.799685760,0
0.799686600,1
0.799687000,0
0.799687840,1
0.799688240,0
0.799689080,1
0.799689480,0
0.799690360,1
0.799690760,0
0.799691600,1
0.799692000,0
0.799692840,1
0.799693240,0
0.799694080,1
0.799694480,0
0.799695360,1
0.799695760,0
0.799696600,1
0.799697000,0
0.799697840,1
0.799698640,0
0.799699080,1
0.799699880,0
0.799700360,1
0.799701160,0
0.799701600,1
0.799702400,0
0.799702840,1
0.799703240,0
0.799704080,1
0.799704480,0
0.799705360,1
0.799705760,0
0.799706600,1
0.799707000,0
0.799707840,1
0.799708240,0
0.799709080,1
0.799709880,0
0.799710360,1
0.799710760,0
0.799711600,1
0.799712400,0
0.799712840,1
0.799713240,0
0.799714080,1
0.799714480,0
0.799715360,1
0.799715760,0
0.799716600,1
0.799717000,0
0.799717840,1
0.799718240,0
0.799719080,1
0.799719480,0
0.799720360,1
0.799720760,0
0.799721600,1
0.799722000,0
0.799722840,1
0.799723240,0
0.799724080,1
0.799724480,0
0.799725360,1
0.799725760,0
0.799726600,1
0.799727000,0
0.799727840,1
0.799728640,0
0.799729080,1
0.799729880,0
0.799730360,1
0.799731160,0
0.799731600,1
0.799732400,0
0.799732840,1
0.799733240,0
0.799734080,1
0.799734480,0
0.799735360,1
0.799735760,0
0.799736600,1
0.799737000,0
0.799737840,1
0.799738240,0
0.799739080,1
0.799739880,0
0.799740360,1
0.799740760,0
0.799741600,1
0.799742400,0
0.799742840,1
0.799743240,0
0.799744080,1
0.799744480,0
0.799745360,1
0.799745760,0
0.799746600,1
0.799747000,0
0.799747840,1
0.799748240,0
0.799749080,1
0.799749480,0
0.799750360,1
0.799750760,0
0.799751600,1
0.799752000,0
0.799752840,1
0.799753240,0
0.799754080,1
0.799754480,0
0.799755360,1
0.799755760,0
0.799756600,1
0.799757000,0
0.799757840,1
0.799758640,0
0.799759080,1
0.799759880,0
0.799760360,1
0.799761160,0
0.799761600,1
0.799762400,0
0.799762840,1
0.799763240,0
0.799764080,1
0.799764480,0
0.799765360,1
0.799765760,0
0.819646560,1
0.819646960,0
0.819647800,1
0.819648200,0
0.819649040,1
0.819649840,0
0.819650320,1
0.819650720,0
0.819651560,1
0.819652360,0
0.819652800,1
0.819653200,0
0.819654040,1
0.819654440,0
0.819655320,1
0.819655720,0
0.819656560,1
0.819656960,0
0.819657800,1
0.819658200,0
0.819659040,1
0.819659440,0
0.819660320,1
0.819660720,0
0.819661560,1
0.819661960,0
0.819662800,1
0.819663200,0
0.819664040,1
0.819664440,0
0.819665320,1
0.819665720,0
0.819666560,1
0.819666960,0
0.819667800,1
0.819668600,0
0.819669040,1
0.819669840,0
0.819670320,1
0.819671120,0
0.819671560,1
0.819672360,0
0.819672800,1
0.819673200,0
0.819674040,1
0.819674440,0
0.819675320,1
0.819675720,0
0.819676560,1
0.819676960,0
0.819677800,1
0.819678200,0
0.819679040,1
0.819679840,0
0.819680320,1
0.819680720,0
0.819681560,1
0.819682360,0
0.819682800,1
0.819683200,0
0.819684040,1
0.819684440,0
0.819685320,1
0.819685720,0
0.819686560,1
0.819686960,0
0.819687800,1
0.819688200,0
0.819689040,1
0.819689440,0
0.819690320,1
0.819690720,0
0.819691560,1
0.819691960,0
0.819692800,1
0.819693200,0
0.819694040,1
0.819694440,0
0.819695320,1
0.819695720,0
0.819696560,1
0.819696960,0
0.819697800,1
0.819698600,0
0.819699040,1
0.819699840,0
0.819700320,1
0.819701120,0
0.819701560,1
0.819702360,0
0.819702800,1
0.819703200,0
0.819704040,1
0.819704440,0
0.819705320,1
0.819705720,0
0.819706560,1
0.819706960,0
0.819707800,1
0.819708200,0
0.819709040,1
0.819709840,0
0.819710320,1
0.819710720,0
0.819711560,1
0.819712360,0
0.819712800,1
0.819713200,0
0.819714040,1
0.819714440,0
0.819715320,1
0.819715720,0
0.819716560,1
0.819716960,0
0.819717800,1
0.819718200,0
0.819719040,1
0.819719440,0
0.819720320,1
0.819720720,0
0.819721560,1
0.819721960,0
0.819722800,1
0.819723200,0
0.819724040,1
0.819724440,0
0.819725320,1
0.819725720,0
0.819726560,1
0.819726960,0
0.819727800,1
0.819728600,0
0.819729040,1
0.819729840,0
0.819730320,1
0.819731120,0
0.819731560,1
0.819732360,0
0.819732800,1
0.819733200,0
0.819734040,1
0.819734440,0
0.819735320,1
0.819735720,0
0.819736560,1
0.819736960,0
0.819737800,1
0.819738200,0
0.819739040,1
0.819739840,0
0.819740320,1
0.819740720,0
0.819741560,1
0.819742360,0
0.819742800,1
0.819743200,0
0.819744040,1
0.819744440,0
0.819745320,1
0.819745720,0
0.819746560,1
0.819746960,0
0.819747800,1
0.819748200,0
0.819749040,1
0.819749440,0
0.819750320,1
0.819750720,0
0.819751560,1
0.819751960,0
0.819752800,1
0.819753200,0
0.819754040,1
0.819754440,0
0.819755320,1
0.819755720,0
0.819756560,1
0.819756960,0
0.819757800,1
0.819758600,0
0.819759040,1
0.819759840,0
0.819760320,1
0.819761120,0
0.819761560,1
0.819762360,0
0.819762800,1
0.819763200,0
0.819764040,1
0.819764440,0
0.819765320,1
0.819765720,0
0.839646520,1
0.839646920,0
0.839647760,1
0.839648160,0
0.839649000,1
0.839649800,0
0.839650240,1
0.839650680,0
0.839651520,1
0.839652320,0
0.839652760,1
0.839653160,0
0.839654000,1
0.839654400,0
0.839655240,1
0.839655680,0
0.839656520,1
0.839656920,0
0.839657760,1
0.839658160,0
0.839659000,1
0.839659400,0
0.839660240,1
0.839660680,0
0.839661520,1
0.839661920,0
0.839662760,1
0.839663160,0
0.839664000,1
0.839664400,0
0.839665240,1
0.839665680,0
0.839666520,1
0.839666920,0
0.839667760,1
0.839668560,0
0.839669000,1
0.839669800,0
0.839670240,1
0.839671080,0
0.839671520,1
0.839672320,0
0.839672760,1
0.839673160,0
0.839674000,1
0.839674400,0
0.839675240,1
0.839675680,0
0.839676520,1
0.839676920,0
0.839677760,1
0.839678160,0
0.839679000,1
0.839679800,0
0.839680240,1
0.839680680,0
0.839681520,1
0.839682320,0
0.839682760,1
0.839683160,0
0.839684000,1
0.839684400,0
0.839685240,1
0.839685680,0
0.839686520,1
0.839686920,0
0.839687760,1
0.839688160,0
0.839689000,1
0.839689400,0
0.839690280,1
0.839690680,0
0.839691520,1
0.839691920,0
0.839692760,1
0.839693160,0
0.839694000,1
0.839694400,0
0.839695240,1
0.839695680,0
0.839696520,1
0.839696920,0
0.839697760,1
0.839698560,0
0.839699000,1
0.839699800,0
0.839700240,1
0.839701080,0
0.839701520,1
0.839702320,0
0.839702760,1
0.839703160,0
0.839704000,1
0.839704400,0
0.839705240,1
0.839705680,0
0.839706520,1
0.839706920,0
0.839707760,1
0.839708160,0
0.839709000,1
0.839709800,0
0.839710240,1
0.839710680,0
0.839711520,1
0.839712320,0
0.839712760,1
0.839713160,0
0.839714000,1
0.839714400,0
0.839715240,1
0.839715680,0
0.839716520,1
0.839716920,0
0.839717760,1
0.839718160,0
0.839719000,1
0.839719400,0
0.839720240,1
0.839720680,0
0.839721520,1
0.839721920,0
0.839722760,1
0.839723160,0
0.839724000,1
0.839724400,0
0.839725240,1
0.839725680,0
0.839726520,1
0.839726920,0
0.839727760,1
0.839728560,0
0.839729000,1
0.839729800,0
0.839730240,1
0.839731080,0
0.839731520,1
0.839732320,0
0.839732760,1
0.839733160,0
0.839734000,1
0.839734400,0
0.839735240,1
0.839735680,0
0.839736520,1
0.839736920,0
0.839737760,1
0.839738160,0
0.839739000,1
0.839739800,0
0.839740240,1
0.839740680,0
0.839741520,1
0.839742320,0
0.839742760,1
0.839743160,0
0.839744000,1
0.839744400,0
0.839745240,1
0.839745680,0
0.839746520,1
0.839746920,0
0.839747760,1
0.839748160,0
0.839749000,1
0.839749400,0
0.839750240,1
0.839750680,0
0.839751520,1
0.839751920,0
0.839752760,1
0.839753160,0
0.839754000,1
0.839754400,0
0.839755240,1
0.839755680,0
0.839756520,1
0.839756920,0
0.839757760,1
0.839758560,0
0.839759000,1
0.839759800,0
0.839760240,1
0.839761080,0
0.839761520,1
0.839762320,0
0.839762760,1
0.839763160,0
0.839764000,1
0.839764400,0
0.839765240,1
0.839765680,0
0.859646480,1
0.859646880,0
0.859647720,1
0.859648120,0
0.859648960,1
0.859649760,0
0.859650200,1
0.859650640,0
0.859651480,1
0.859652280,0
0.859652720,1
0.859653120,0
0.859653960,1
0.859654360,0
0.859655200,1
0.859655640,0
0.859656480,1
0.859656880,0
0.859657720,1
0.859658120,0
0.859658960,1
0.859659360,0
0.859660200,1
0.859660640,0
0.859661480,1
0.859661880,0
0.859662720,1
0.859663120,0
0.859663960,1
0.859664360,0
0.859665200,1
0.859665640,0
0.859666480,1
0.859666880,0
0.859667720,1
0.859668520,0
0.859668960,1
0.859669760,0
0.859670200,1
0.859671040,0
0.859671480,1
0.859672280,0
0.859672720,1
0.859673120,0
0.859673960,1
0.859674360,0
0.859675200,1
0.859675640,0
0.859676480,1
0.859676880,0
0.859677720,1
0.859678120,0
0.859678960,1
0.859679760,0
0.859680200,1
0.859680640,0
