Time [s],Channel 0,Channel 1
0.380838800,0,0
0.380973720,1,0
0.380978680,1,1
0.381034240,1,0
0.381034400,0,0
0.381041880,1,1
0.381045200,1,0
0.381045280,0,0
0.381190440,1,0
0.381191680,1,1
0.381240800,1,0
0.381241000,0,0
0.381248320,1,1
0.381251800,1,0
0.381251880,0,0
0.381373560,1,0
0.381381600,1,1
0.381447800,1,0
0.381448040,0,0
0.381455320,1,1
0.381458880,1,0
0.381458960,0,0
0.381564480,1,0
0.381570480,1,1
0.381811240,1,0
0.381811600,0,0
0.381811720,1,1
0.382016640,1,0
0.382017000,0,0
0.382018400,1,1
0.382067360,1,0
0.382067560,0,0
0.382074800,1,1
0.382078600,1,0
0.382078640,0,0
0.382177120,1,0
0.382180920,1,1
0.382274440,1,0
0.382274640,0,0
0.382281920,1,0
0.382281960,1,1
0.382285560,1,0
0.382285640,0,0
0.382378120,1,0
0.382382160,1,1
0.382481120,1,0
0.382481280,0,0
0.382488600,1,1
0.382492200,1,0
0.382492280,0,0
0.382607560,1,0
0.382613360,1,1
0.382687840,1,0
0.382688040,0,0
0.382695400,1,1
0.382699000,1,0
0.382699080,0,0
0.382823960,1,0
0.382828080,1,1
0.382898360,1,0
0.382898600,0,0
0.382905640,1,1
0.382909000,1,0
0.382909120,0,0
0.382953360,1,0
0.382956840,0,0
0.382961120,1,0
0.382962120,1,1
0.383107480,1,0
0.383107680,0,0
0.383115400,1,1
0.383117680,1,0
0.383117800,0,0
0.383161440,1,0
0.383162920,0,0
0.383169200,1,0
0.383170560,1,1
0.383313840,1,0
0.383314040,0,0
0.383321080,1,1
0.383324400,1,0
0.383324480,0,0
0.383383840,1,0
0.383389160,0,0
0.383391720,1,0
0.383394440,1,1
0.383519920,1,0
0.383520200,0,0
0.383527360,1,1
0.383530840,1,0
0.383530920,0,0
0.383591120,1,0
0.383592160,1,1
0.383595680,1,0
0.383600040,1,1
0.385378680,1,0
0.385378840,0,0
0.385386480,1,0
0.385386520,1,1
0.385389560,1,0
0.385389640,0,0
0.385531640,1,1
0.385583320,1,0
0.385583520,0,0
0.385591560,1,1
0.385593960,1,0
0.385594080,0,0
0.385738320,1,1
0.385795200,1,0
0.385795360,0,0
0.385803000,1,1
0.385805920,1,0
0.385806000,0,0
0.385944960,0,1
0.385945000,1,1
0.386001840,1,0
0.386002040,0,0
0.386009800,1,0
0.386009840,1,1
0.386012520,1,0
0.386012600,0,0
0.386151640,1,1
0.386179000,1,0
0.386179240,0,0
0.386179680,1,0
0.386179800,1,1
0.386209320,1,0
0.386209520,0,0
0.386217200,1,0
0.386217240,1,1
0.386220040,1,0
0.386220120,0,0
0.386358280,0,1
0.386358320,1,1
0.386385560,1,0
0.386385640,0,0
0.386387040,1,0
0.386387080,1,1
0.386417040,1,0
0.386417240,0,0
0.386424880,1,1
0.386427760,1,0
0.386427800,0,0
0.386564960,1,1
0.386747320,1,0
0.386747360,0,0
0.386749760,1,1
0.386954520,1,0
0.386954880,1,1
0.387005480,1,0
0.387005520,0,0
0.387007480,1,1
0.387038160,1,0
0.387038280,0,0
0.387045880,1,1
0.387048760,1,0
0.387048840,0,0
0.387184960,1,1
0.387212160,1,0
0.387212200,0,0
0.387213960,0,1
0.387214000,1,1
0.387245280,1,0
0.387245400,0,0
0.387252960,1,1
0.387256120,1,0
0.387256160,0,0
0.387391600,1,1
0.387418800,1,0
0.387418880,0,0
0.387420720,1,1
0.387452240,1,0
0.387452360,0,0
0.387459800,1,1
0.387462960,1,0
0.387463040,0,0
0.387598280,1,1
0.387625440,1,0
0.387625520,0,0
0.387627360,0,1
0.387627400,1,1
0.387658960,1,0
0.387659040,0,0
0.387666520,1,1
0.387669720,1,0
0.387669800,0,0
0.387804920,1,1
0.387832120,1,0
0.387832200,0,0
0.387834040,1,1
0.387865560,1,0
0.387865680,0,0
0.387873280,1,1
0.387876320,1,0
0.387876360,0,0
0.388011560,0,1
0.388011600,1,1
0.388038760,1,0
0.388038800,0,0
0.388040880,1,1
0.388071160,1,0
0.388071240,0,0
0.388079240,1,1
0.388081040,1,0
0.388081160,0,0
0.388218240,1,1
0.388245560,1,0
0.388246560,1,1
0.388271880,1,0
0.388272080,0,0
0.388279440,1,1
0.388283000,1,0
0.388283040,0,0
0.388424920,1,1
0.388475400,1,0
0.388475600,0,0
0.388482920,1,1
0.388486400,1,0
0.388486480,0,0
0.396435960,1,0
0.396446800,1,1
0.397656000,1,0
0.397656040,1,1
0.397656080,1,0
0.397675360,1,1
0.402391440,1,0
0.402392280,0,0
0.402397640,1,0
0.402398320,1,1
0.402412360,1,0
0.402413320,0,0
0.402432680,1,0
0.402433560,1,1
0.402456280,1,0
0.402456960,0,0
0.402483480,1,0
0.402485640,0,0
0.402497840,1,0
0.402503760,0,0
0.402529240,1,0
0.402577720,1,1
0.402606720,1,0
0.402610680,1,1
0.402617840,1,0
0.402625080,1,1
0.402702640,1,0
0.402705080,1,1
0.402711800,1,0
0.402711840,1,1
0.402716920,1,0
0.402722720,1,1
0.402734720,1,0
0.402736880,1,1
0.402782440,1,0
0.402785400,1,1
0.402798160,1,0
0.402801200,1,1
0.402814640,1,0
0.402818280,1,1
0.403149680,1,0
0.403152520,1,1
0.403261280,1,0
0.403263080,1,1
0.403293400,1,0
0.403296080,1,1
0.403309120,1,0
0.403311400,1,1
0.403324880,1,0
0.403328440,1,1
0.403340640,1,0
0.403343680,1,1
0.403356640,1,0
0.403359760,1,1
0.403372520,1,0
0.403375440,1,1
0.403388320,1,0
0.403391440,1,1
0.403404120,1,0
0.403407440,1,1
0.403419880,1,0
0.403420680,0,0
0.403422560,1,0
0.403423360,1,1
0.403435640,1,0
0.403436520,0,0
0.403438440,1,0
0.403439400,1,1
0.403451160,1,0
0.403452400,0,0
0.403454640,1,0
0.403455200,1,1
0.403467400,1,0
0.403468360,0,0
