Time [s],Channel 1
3.250344910,1
3.250345340,0
3.250346160,1
3.250346590,0
3.250347410,1
3.250348240,0
3.250348670,1
3.250349090,0
3.250349920,1
3.250350740,0
3.250351160,1
3.250351590,0
3.250352410,1
3.250352840,0
3.250353660,1
3.250354090,0
3.250354920,1
3.250355340,0
3.250356160,1
3.250356590,0
3.250357410,1
3.250357840,0
3.250358660,1
3.250359090,0
3.250359910,1
3.250360340,0
3.250361160,1
3.250361590,0
3.250362410,1
3.250362840,0
3.250363660,1
3.250364090,0
3.250364910,1
3.250365340,0
3.250366160,1
3.250366990,0
3.250367410,1
3.250368240,0
3.250368670,1
3.250369490,0
3.250369920,1
3.250370740,0
3.250371160,1
3.250371590,0
3.250372410,1
3.250372840,0
3.250373670,1
3.250374090,0
3.250374910,1
3.250375340,0
3.250376160,1
3.250376590,0
3.250377410,1
3.250378240,0
3.250378660,1
3.250379090,0
3.250379920,1
3.250380740,0
3.250381160,1
3.250381590,0
3.250382410,1
3.250382840,0
3.250383660,1
3.250384090,0
3.250384910,1
3.250385340,0
3.250386160,1
3.250386590,0
3.250387410,1
3.250387840,0
3.250388660,1
3.250389090,0
3.250389910,1
3.250390340,0
3.250391160,1
3.250391590,0
3.250392410,1
3.250392840,0
3.250393660,1
3.250394090,0
3.250394910,1
3.250395340,0
3.250396160,1
3.250396990,0
3.250397420,1
3.250398240,0
3.250398660,1
3.250399490,0
3.250399920,1
3.250400740,0
3.250401160,1
3.250401590,0
3.250402420,1
3.250402840,0
3.250403660,1
3.250404090,0
3.250404910,1
3.250405340,0
3.250406160,1
3.250406590,0
3.250407410,1
3.250408240,0
3.250408670,1
3.250409090,0
3.250409910,1
3.250410740,0
3.250411160,1
3.250411590,0
3.250412410,1
3.250412840,0
3.250413660,1
3.250414090,0
3.250414910,1
3.250415340,0
3.250416160,1
3.250416590,0
3.250417410,1
3.250417840,0
3.250418660,1
3.250419090,0
3.250419910,1
3.250420340,0
3.250421160,1
3.250421590,0
3.250422410,1
3.250422840,0
3.250423660,1
3.250424090,0
3.250424910,1
3.250425340,0
3.250426160,1
3.250426990,0
3.250427410,1
3.250428240,0
3.250428660,1
3.250429490,0
3.250429920,1
3.250430740,0
3.250431170,1
3.250431590,0
3.250432410,1
3.250432840,0
3.250433670,1
3.250434090,0
3.270314850,1
3.270315300,0
3.270316100,1
3.270316550,0
3.270317350,1
3.270318200,0
3.270318600,1
3.270319040,0
3.270319860,1
3.270320690,0
3.270321110,1
3.270321540,0
3.270322360,1
3.270322790,0
3.270323610,1
3.270324040,0
3.270324860,1
3.270325290,0
3.270326110,1
3.270326540,0
3.270327360,1
3.270327790,0
3.270328610,1
3.270329040,0
3.270329860,1
3.270330290,0
3.270331110,1
3.270331540,0
3.270332360,1
3.270332790,0
3.270333610,1
3.270334040,0
3.270334860,1
3.270335290,0
3.270336110,1
3.270336940,0
3.270337360,1
3.270338190,0
3.270338610,1
3.270339440,0
3.270339860,1
3.270340680,0
3.270341110,1
3.270341530,0
3.270342360,1
3.270342790,0
3.270343610,1
3.270344040,0
3.270344860,1
3.270345290,0
3.270346110,1
3.270346540,0
3.270347360,1
3.270348190,0
3.270348610,1
3.270349040,0
3.270349860,1
3.270350690,0
3.270351110,1
3.270351530,0
3.270352360,1
3.270352790,0
3.270353610,1
3.270354040,0
3.270354860,1
3.270355290,0
3.270356110,1
3.270356540,0
3.270357360,1
3.270357790,0
3.270358610,1
3.270359040,0
3.270359860,1
3.270360290,0
3.270361110,1
3.270361540,0
3.270362360,1
3.270362790,0
3.270363610,1
3.270364040,0
3.270364860,1
3.270365290,0
3.270366110,1
3.270366940,0
3.270367360,1
