Time [s],Channel 1
2.606620200,1
2.606621000,0
2.606621400,1
2.606622200,0
2.606622700,1
2.606623500,0
2.606623900,1
2.606624300,0
2.606625200,1
2.606625600,0
2.606626400,1
2.606626800,0
2.606627700,1
2.606628100,0
2.606628900,1
2.606629300,0
2.606630200,1
2.606631000,0
2.606631400,1
2.606631800,0
2.606632700,1
2.606633500,0
2.606633900,1
2.606634300,0
2.606635200,1
2.606635600,0
2.606636400,1
2.606636800,0
2.606637700,1
2.606638100,0
2.606638900,1
2.606639300,0
2.606640200,1
2.606640600,0
2.606641400,1
2.606641800,0
2.606642700,1
2.606643100,0
2.606643900,1
2.606644300,0
2.606645200,1
2.606645600,0
2.606646400,1
2.606646800,0
2.606647700,1
2.606648100,0
2.606648900,1
2.606649700,0
2.606650200,1
2.606651000,0
2.606651400,1
2.606652200,0
2.606652700,1
2.606653500,0
2.606653900,1
2.606654300,0
2.606655200,1
2.606655600,0
2.606656400,1
2.606656800,0
2.606657700,1
2.606658100,0
2.606658900,1
2.606659300,0
2.606660200,1
2.606661000,0
2.606661400,1
2.606661800,0
2.606662700,1
2.606663500,0
2.606663900,1
2.606664300,0
2.606665200,1
2.606665600,0
2.606666400,1
2.606666800,0
2.606667700,1
2.606668100,0
2.606668900,1
2.606669300,0
2.606670200,1
2.606670600,0
2.606671400,1
2.606671800,0
2.606672700,1
2.606673100,0
2.606673900,1
2.606674300,0
2.606675200,1
2.606675600,0
2.606676400,1
2.606676800,0
2.606677700,1
2.606678100,0
2.606678900,1
2.606679700,0
2.606680200,1
2.606681000,0
2.606681400,1
2.606682200,0
2.606682700,1
2.606683500,0
2.606683900,1
2.606684300,0
2.606685200,1
2.606685600,0
2.606686400,1
2.606686800,0
2.626554700,1
2.626555100,0
2.626556000,1
2.626556400,0
2.626557200,1
2.626558000,0
2.626558500,1
2.626558900,0
2.626559700,1
2.626560500,0
2.626561000,1
2.626561400,0
2.626562200,1
2.626562600,0
2.626563500,1
2.626563900,0
2.626564700,1
2.626565100,0
2.626566000,1
2.626566400,0
2.626567200,1
2.626567600,0
2.626568500,1
2.626568900,0
2.626569700,1
2.626570100,0
2.626571000,1
2.626571400,0
2.626572200,1
2.626572600,0
2.626573500,1
2.626573900,0
2.626574700,1
2.626575100,0
2.626576000,1
2.626576800,0
2.626577200,1
2.626578000,0
2.626578500,1
2.626579300,0
2.626579700,1
2.626580500,0
2.626581000,1
2.626581400,0
2.626582200,1
2.626582600,0
2.626583500,1
2.626583900,0
2.626584700,1
2.626585100,0
2.626586000,1
2.626586400,0
2.626587200,1
2.626588000,0
2.626588500,1
2.626588900,0
2.626589700,1
2.626590500,0
2.626591000,1
2.626591400,0
2.626592200,1
2.626592600,0
2.626593500,1
2.626593900,0
2.626594700,1
2.626595100,0
2.626596000,1
2.626596400,0
2.626597200,1
2.626597600,0
2.626598500,1
2.626598900,0
2.626599700,1
2.626600100,0
2.626601000,1
2.626601400,0
2.626602200,1
2.626602600,0
2.626603500,1
2.626603900,0
2.626604700,1
2.626605100,0
2.626606000,1
2.626606800,0
2.626607200,1
2.626608000,0
2.626608500,1
2.626609300,0
2.626609700,1
2.626610500,0
2.626611000,1
2.626611400,0
2.626612200,1
2.626612600,0
2.626613500,1
2.626613900,0
2.626614700,1
2.626615100,0
2.626616000,1
2.626616400,0
2.626617200,1
2.626618000,0
2.626618500,1
2.626618900,0
2.626619700,1
2.626620500,0
2.626621000,1
2.626621400,0
2.626622200,1
2.626622600,0
2.626623500,1
2.626623900,0
2.626624700,1
2.626625100,0
2.626626000,1
2.626626400,0
2.626627200,1
2.626627600,0
2.626628500,1
2.626628900,0
2.626629700,1
2.626630100,0
2.626631000,1
2.626631400,0
2.626632200,1
2.626632600,0
2.626633500,1
2.626633900,0
2.626634700,1
2.626635100,0
2.626636000,1
2.626636800,0
2.626637200,1
2.626638000,0
2.626638500,1
2.626639300,0
2.626639700,1
2.626640500,0
2.626641000,1
2.626641400,0
2.626642200,1
2.626642600,0
2.626643500,1
2.626643900,0
2.626644700,1
2.626645100,0
2.626646000,1
2.626646400,0
2.626647200,1
2.626648000,0
2.626648500,1
2.626648900,0
2.626649700,1
2.626650500,0
2.626651000,1
2.626651400,0
2.626652200,1
2.626652600,0
2.626653500,1
2.626653900,0
2.626654700,1
2.626655100,0
2.626656000,1
2.626656400,0
2.626657200,1
2.626657600,0
2.626658500,1
2.626658900,0
2.626659700,1
2.626660100,0
2.626661000,1
2.626661400,0
2.626662200,1
2.626662600,0
2.626663500,1
2.626663900,0
2.626664700,1
2.626665100,0
2.626666000,1
2.626666800,0
2.626667200,1
2.626668000,0
2.626668500,1
2.626669300,0
2.626669700,1
2.626670500,0
2.626671000,1
2.626671400,0
2.626672200,1
2.626672600,0
2.626673500,1
2.626673900,0
2.646569900,1
2.646570300,0
2.646571200,1
2.646571600,0
2.646572400,1
2.646573200,0
2.646573700,1
2.646574100,0
2.646574900,1
2.646575700,0
2.646576200,1
2.646576600,0
2.646577400,1
2.646577800,0
2.646578700,1
2.646579100,0
2.646579900,1
2.646580300,0
2.646581200,1
2.646581600,0
2.646582400,1
2.646582800,0
2.646583700,1
2.646584100,0
2.646584900,1
2.646585300,0
2.646586200,1
2.646586600,0
2.646587400,1
2.646587800,0
2.646588700,1
2.646589100,0
2.646589900,1
2.646590300,0
2.646591200,1
2.646592000,0
2.646592400,1
2.646593200,0
2.646593700,1
2.646594500,0
2.646594900,1
2.646595700,0
2.646596200,1
2.646596600,0
2.646597400,1
2.646597800,0
2.646598700,1
2.646599100,0
2.646599900,1
2.646600300,0
2.646601200,1
2.646601600,0
2.646602400,1
2.646603200,0
2.646603700,1
2.646604100,0
2.646604900,1
2.646605700,0
2.646606200,1
2.646606600,0
2.646607400,1
2.646607800,0
2.646608700,1
2.646609100,0
2.646609900,1
2.646610300,0
2.646611200,1
2.646611600,0
2.646612400,1
2.646612800,0
2.646613700,1
2.646614100,0
2.646614900,1
2.646615300,0
2.646616200,1
2.646616600,0
2.646617400,1
2.646617800,0
2.646618700,1
2.646619100,0
2.646619900,1
2.646620300,0
2.646621200,1
2.646622000,0
2.646622400,1
2.646623200,0
2.646623700,1
2.646624500,0
2.646624900,1
2.646625700,0
2.646626200,1
2.646626600,0
2.646627400,1
2.646627800,0
2.646628700,1
2.646629100,0
2.646629900,1
2.646630300,0
2.646631200,1
2.646631600,0
2.646632400,1
2.646633200,0
2.646633700,1
2.646634100,0
2.646634900,1
2.646635700,0
2.646636200,1
2.646636600,0
2.646637400,1
2.646637800,0
2.646638700,1
2.646639100,0
2.646639900,1
2.646640300,0
2.646641200,1
2.646641600,0
2.646642400,1
2.646642800,0
2.646643700,1
2.646644100,0
2.646644900,1
2.646645300,0
2.646646200,1
2.646646600,0
2.646647400,1
2.646647800,0
2.646648700,1
2.646649100,0
2.646649900,1
2.646650300,0
2.646651200,1
2.646652000,0
2.646652400,1
2.646653200,0
2.646653700,1
2.646654500,0
2.646654900,1
2.646655700,0
2.646656200,1
2.646656600,0
2.646657400,1
2.646657800,0
2.646658700,1
2.646659100,0
2.646659900,1
2.646660300,0
2.646661200,1
2.646661600,0
2.646662400,1
2.646663200,0
2.646663700,1
2.646664100,0
2.646664900,1
2.646665700,0
2.646666200,1
